DESPACHO CIFRADO;OPERACION;DESTINACION;REGIMEN;OFICIALIZACION;CANCELACION;AÑO;MES;ADUANA;COTIZACION;MEDIO TRANSPORTE;CANAL;ITEM;PAIS ORIGEN;PAIS PROCEDENCIA/DESTINO;USO;UNIDAD MEDIDA ESTADISTICA;CANTIDAD ESTADISTICA;KILO NETO;KILO BRUTO;FOB DOLAR;FLETE DOLAR;SEGURO DOLAR;IMPONIBLE DOLAR;IMPONIBLE GS;AJUSTE A INCLUIR;AJUSTE A DEDUCIR;POSICION;RUBRO;DESC CAPITULO;DESC POSICION;DESC PARTIDA;MERCADERIA;MARCA ITEM;ACUERDO;DERECHO;ISC;SERVICIO;RENTA;IVA;OTROS;TOTAL
"26DA000000121793";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"18/03/2026";"2026";"MARZO";"PAKSA";6468.07;"CAMION";"V";5;"BR - BRASIL";"BR - BRASIL";"NUEVO";"KILOGRAMO";442.8;442.8;442.8;2989.67;351.41;29.89;3370.97;21803669.93;0;0;"3214.10.10.000H";"COLORANTES Y PINTURAS";"CAPITULO 32 EXTRACTOS CURTIENTES O TINTOREOS; TANINOS Y SUSDERIVADOS; PIGMENTOS Y DEMAS MATERIAS COLORANTES;  PINTURAS Y BARNICES; MASTIQUES; TINTAS";"CAPITULO 32 EXTRACTOS CURTIENTES O TINTOREOS; TANINOS Y SUSDERIVADOS; PIGMENTOS Y DEMAS MATERIAS COLORANTES;  PINTURAS Y BARNICES; MASTIQUES; TINTAS  MASILLA, CEMENTOS DE RESINA Y DEMAS MASTIQUES;\nPLASTES (ENDUIDOS) UTILIZADOS EN PINTURA; PLASTES (ENDUIDOS) NO REFRACTARIOS DE LOS TIPOS UTILIZADOS EN ALBA¿ILERIA.    -Masilla, cementos de resina y dem¿s mastiques, plastes (enduidos) utilizados en pintura.       Masilla, cementos de resina y dem¿s m¿stiques.";"MASILLA, CEMENTOS DE RESINA Y DEMAS MASTIQUES;\nPLASTES (ENDUIDOS) UTILIZADOS EN PINTURA; PLASTES (ENDUIDOS) NO REFRACTARIOS DE LOS TIPOS UTILIZADOS EN ALBA¿ILERIA. ";"540) METROS MC WARTER STOP";"MC";"MERCOSUR";0;0;109018;0;2191269;87651;2387938
"26DA000000121793";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"18/03/2026";"2026";"MARZO";"PAKSA";6468.07;"CAMION";"V";6;"BR - BRASIL";"BR - BRASIL";"NUEVO";"UNIDAD";288;288;288;1065.04;125.18;10.65;1200.87;7767311.22;0;0;"3506.10.90.000X";"CAPITULO 35  MATERIAS ALBUMINOIDEAS; PRODUCTOS A BASE DE ALMIDON O DE FECULA MODIFICADOS; COLAS; ENZ";"CAPITULO 35  MATERIAS ALBUMINOIDEAS; PRODUCTOS A BASE DE ALMIDON O DE FECULA MODIFICADOS; COLAS; ENZIMAS";"CAPITULO 35  MATERIAS ALBUMINOIDEAS; PRODUCTOS A BASE DE ALMIDON O DE FECULA MODIFICADOS; COLAS; ENZIMAS  COLAS Y DEMAS ADHESIVOS PREPARADOS, NO EXPRESADOS\nNI COMPRENDIDOS EN OTRA PARTE; PRODUCTOS DE \nCUALQUIER CLASE UTILIZADOS COMO COLAS O\nADHESIVOS, ACONDICIONADOS PARA LA VENTA AL POR \nMENOR COMO COLAS O ADHESIVOS DE PESO NETO \nINFERIOR O IGUAL A 1 Kg.    -Productos de cualquier clase utilizados como\n colas o adhesivos, acondicionados para la venta\n al por menor como colas o adhesivos de un peso\n neto inferior o igual a 1 Kg.       Los dem¿s.";"COLAS Y DEMAS ADHESIVOS PREPARADOS, NO EXPRESADOS\nNI COMPRENDIDOS EN OTRA PARTE; PRODUCTOS DE \nCUALQUIER CLASE UTILIZADOS COMO COLAS O\nADHESIVOS, ACONDICIONADOS PARA LA VENTA AL POR \nMENOR COMO COLAS O ADHESIVOS DE PESO NETO \nINFERIOR O IGUAL A 1 Kg. ";"288) KILOGRAMOS MC SOLID 1300TX COMP A+B 6X1 KG.";"MC";"MERCOSUR";0;0;38837;0;780615;31225;850677
"26DA000000121793";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"18/03/2026";"2026";"MARZO";"PAKSA";6468.07;"CAMION";"V";11;"DE - ALEMANIA";"BR - BRASIL";"NUEVO";"KILOGRAMO";800;800;900;244.6;28.75;2.44;275.79;1783829;0;0;"3824.40.00.000A";"PRODUCTOS QUIMICOS";"CAPITULO 38PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA";"CAPITULO 38PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA  PREPARACIONES AGLUTINANTES PARA MOLDES O NUCLEOS DE FUNDICION; PRODUCTOS QUIMICOS Y PREPARACIONES DE LA INDUSTRIA QUIMICA O DE LAS INDUSTRIAS CONEXAS (INCLUIDAS LAS MEZCLAS DE PRODUCTOS NATURALES), NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE, PRODUCTOS RESIDUALES DE LA INDUSTRIA QUIMICA O DE LAS INDUSTRIAS CONEXAS, NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE.        -Aditivos preparados para cementos, morteros u hormigones.";"PREPARACIONES AGLUTINANTES PARA MOLDES O NUCLEOS DE FUNDICION; PRODUCTOS QUIMICOS Y PREPARACIONES DE LA INDUSTRIA QUIMICA O DE LAS INDUSTRIAS CONEXAS (INCLUIDAS LAS MEZCLAS DE PRODUCTOS NATURALES), NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE, PRODUCTOS RESIDUALES DE LA INDUSTRIA QUIMICA O DE LAS INDUSTRIAS CONEXAS, NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE. ";"800) KILOGRAMOS CENTRIPOR ALVENARIA 200KG.";"MC";"SIN ACUERDO";224762;0;8919;0;201751;8070;443502
"26DA000000121793";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"18/03/2026";"2026";"MARZO";"PAKSA";6468.07;"CAMION";"V";18;"BR - BRASIL";"BR - BRASIL";"NUEVO";"UNIDAD";12;9.6;9.6;31.93;3.83;0.42;36.18;234014.77;0;0;"3506.10.90.000X";"CAPITULO 35  MATERIAS ALBUMINOIDEAS; PRODUCTOS A BASE DE ALMIDON O DE FECULA MODIFICADOS; COLAS; ENZ";"CAPITULO 35  MATERIAS ALBUMINOIDEAS; PRODUCTOS A BASE DE ALMIDON O DE FECULA MODIFICADOS; COLAS; ENZIMAS";"CAPITULO 35  MATERIAS ALBUMINOIDEAS; PRODUCTOS A BASE DE ALMIDON O DE FECULA MODIFICADOS; COLAS; ENZIMAS  COLAS Y DEMAS ADHESIVOS PREPARADOS, NO EXPRESADOS\nNI COMPRENDIDOS EN OTRA PARTE; PRODUCTOS DE \nCUALQUIER CLASE UTILIZADOS COMO COLAS O\nADHESIVOS, ACONDICIONADOS PARA LA VENTA AL POR \nMENOR COMO COLAS O ADHESIVOS DE PESO NETO \nINFERIOR O IGUAL A 1 Kg.    -Productos de cualquier clase utilizados como\n colas o adhesivos, acondicionados para la venta\n al por menor como colas o adhesivos de un peso\n neto inferior o igual a 1 Kg.       Los dem¿s.";"COLAS Y DEMAS ADHESIVOS PREPARADOS, NO EXPRESADOS\nNI COMPRENDIDOS EN OTRA PARTE; PRODUCTOS DE \nCUALQUIER CLASE UTILIZADOS COMO COLAS O\nADHESIVOS, ACONDICIONADOS PARA LA VENTA AL POR \nMENOR COMO COLAS O ADHESIVOS DE PESO NETO \nINFERIOR O IGUAL A 1 Kg. ";"12) KILOGRAMOS MC FLEX PU PRECAST CINZA SACHE 800G";"MC";"MERCOSUR";0;0;1170;0;23519;941;25630
"26DA000000121793";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"18/03/2026";"2026";"MARZO";"PAKSA";6468.07;"CAMION";"V";1;"BR - BRASIL";"BR - BRASIL";"NUEVO";"UNIDAD";288;288;388;1082.87;127.28;10.82;1220.97;7897319.43;0;0;"3506.10.90.000X";"CAPITULO 35  MATERIAS ALBUMINOIDEAS; PRODUCTOS A BASE DE ALMIDON O DE FECULA MODIFICADOS; COLAS; ENZ";"CAPITULO 35  MATERIAS ALBUMINOIDEAS; PRODUCTOS A BASE DE ALMIDON O DE FECULA MODIFICADOS; COLAS; ENZIMAS";"CAPITULO 35  MATERIAS ALBUMINOIDEAS; PRODUCTOS A BASE DE ALMIDON O DE FECULA MODIFICADOS; COLAS; ENZIMAS  COLAS Y DEMAS ADHESIVOS PREPARADOS, NO EXPRESADOS\nNI COMPRENDIDOS EN OTRA PARTE; PRODUCTOS DE \nCUALQUIER CLASE UTILIZADOS COMO COLAS O\nADHESIVOS, ACONDICIONADOS PARA LA VENTA AL POR \nMENOR COMO COLAS O ADHESIVOS DE PESO NETO \nINFERIOR O IGUAL A 1 Kg.    -Productos de cualquier clase utilizados como\n colas o adhesivos, acondicionados para la venta\n al por menor como colas o adhesivos de un peso\n neto inferior o igual a 1 Kg.       Los dem¿s.";"COLAS Y DEMAS ADHESIVOS PREPARADOS, NO EXPRESADOS\nNI COMPRENDIDOS EN OTRA PARTE; PRODUCTOS DE \nCUALQUIER CLASE UTILIZADOS COMO COLAS O\nADHESIVOS, ACONDICIONADOS PARA LA VENTA AL POR \nMENOR COMO COLAS O ADHESIVOS DE PESO NETO \nINFERIOR O IGUAL A 1 Kg. ";"288) KILOGRAMOS MC SOLID 1300 COMP A+B 6X1 KG";"MC";"MERCOSUR";0;0;39487;0;793681;31747;864915
"26DA000000121793";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"18/03/2026";"2026";"MARZO";"PAKSA";6468.07;"CAMION";"V";7;"BR - BRASIL";"BR - BRASIL";"NUEVO";"KILOGRAMO";625;625;625;298.74;35.11;2.98;336.83;2178640.02;0;0;"3214.90.00.000L";"COLORANTES Y PINTURAS";"CAPITULO 32 EXTRACTOS CURTIENTES O TINTOREOS; TANINOS Y SUSDERIVADOS; PIGMENTOS Y DEMAS MATERIAS COLORANTES;  PINTURAS Y BARNICES; MASTIQUES; TINTAS";"CAPITULO 32 EXTRACTOS CURTIENTES O TINTOREOS; TANINOS Y SUSDERIVADOS; PIGMENTOS Y DEMAS MATERIAS COLORANTES;  PINTURAS Y BARNICES; MASTIQUES; TINTAS  MASILLA, CEMENTOS DE RESINA Y DEMAS MASTIQUES;\nPLASTES (ENDUIDOS) UTILIZADOS EN PINTURA; PLASTES (ENDUIDOS) NO REFRACTARIOS DE LOS TIPOS UTILIZADOS EN ALBA¿ILERIA.        -Los dem¿s.";"MASILLA, CEMENTOS DE RESINA Y DEMAS MASTIQUES;\nPLASTES (ENDUIDOS) UTILIZADOS EN PINTURA; PLASTES (ENDUIDOS) NO REFRACTARIOS DE LOS TIPOS UTILIZADOS EN ALBA¿ILERIA. ";"625) KILOGRAMOS EMCEKRETE 50 FAST 25KG.";"MC";"MERCOSUR";0;0;10893;0;218953;8758;238604
"26DA000000121793";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"18/03/2026";"2026";"MARZO";"PAKSA";6468.07;"CAMION";"V";10;"BR - BRASIL";"BR - BRASIL";"NUEVO";"KILOGRAMO";1600;1600;1700;944.35;111;9.44;1064.79;6887136.26;0;0;"3824.40.00.000A";"PRODUCTOS QUIMICOS";"CAPITULO 38PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA";"CAPITULO 38PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA  PREPARACIONES AGLUTINANTES PARA MOLDES O NUCLEOS DE FUNDICION; PRODUCTOS QUIMICOS Y PREPARACIONES DE LA INDUSTRIA QUIMICA O DE LAS INDUSTRIAS CONEXAS (INCLUIDAS LAS MEZCLAS DE PRODUCTOS NATURALES), NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE, PRODUCTOS RESIDUALES DE LA INDUSTRIA QUIMICA O DE LAS INDUSTRIAS CONEXAS, NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE.        -Aditivos preparados para cementos, morteros u hormigones.";"PREPARACIONES AGLUTINANTES PARA MOLDES O NUCLEOS DE FUNDICION; PRODUCTOS QUIMICOS Y PREPARACIONES DE LA INDUSTRIA QUIMICA O DE LAS INDUSTRIAS CONEXAS (INCLUIDAS LAS MEZCLAS DE PRODUCTOS NATURALES), NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE, PRODUCTOS RESIDUALES DE LA INDUSTRIA QUIMICA O DE LAS INDUSTRIAS CONEXAS, NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE. ";"1600) KILOGRAMOS EMCORIL PROTECT S 200KG.";"MC";"MERCOSUR";0;0;34436;0;692157;27686;754279
"26DA000000121793";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"18/03/2026";"2026";"MARZO";"PAKSA";6468.07;"CAMION";"V";12;"BR - BRASIL";"BR - BRASIL";"NUEVO";"KILOGRAMO";702;702;802.636;805.57;94.68;8.05;908.3;5874947.98;0;0;"3214.90.00.000L";"COLORANTES Y PINTURAS";"CAPITULO 32 EXTRACTOS CURTIENTES O TINTOREOS; TANINOS Y SUSDERIVADOS; PIGMENTOS Y DEMAS MATERIAS COLORANTES;  PINTURAS Y BARNICES; MASTIQUES; TINTAS";"CAPITULO 32 EXTRACTOS CURTIENTES O TINTOREOS; TANINOS Y SUSDERIVADOS; PIGMENTOS Y DEMAS MATERIAS COLORANTES;  PINTURAS Y BARNICES; MASTIQUES; TINTAS  MASILLA, CEMENTOS DE RESINA Y DEMAS MASTIQUES;\nPLASTES (ENDUIDOS) UTILIZADOS EN PINTURA; PLASTES (ENDUIDOS) NO REFRACTARIOS DE LOS TIPOS UTILIZADOS EN ALBA¿ILERIA.        -Los dem¿s.";"MASILLA, CEMENTOS DE RESINA Y DEMAS MASTIQUES;\nPLASTES (ENDUIDOS) UTILIZADOS EN PINTURA; PLASTES (ENDUIDOS) NO REFRACTARIOS DE LOS TIPOS UTILIZADOS EN ALBA¿ILERIA. ";"702) KILOGRAMOS MC FAST BLOCK 13KG.";"MC";"MERCOSUR";0;0;29375;0;590432;23617;643424
"26DA000000121793";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"18/03/2026";"2026";"MARZO";"PAKSA";6468.07;"CAMION";"V";16;"DE - ALEMANIA";"BR - BRASIL";"NUEVO";"METROS";20;0.8;0.8;117.23;13.77;1.17;132.17;854885;0;0;"5407.30.00.000R";"MATERIAS TEXTILES (TEJIDOS)";"CAPITULO 54 FILAMENTOS SINTETICOS O ARTIFICIALES";"CAPITULO 54 FILAMENTOS SINTETICOS O ARTIFICIALES  TEJIDOS DE HILADOS DE FILAMENTOS SINTETICOS,\nINCLUIDOS LOS TEJIDOS FABRICADOS CON LOS\nPRODUCTOS DE LA PARTIDA 54.04.        -Productos citados en la Nota 9 de la secci¿n XI.";"TEJIDOS DE HILADOS DE FILAMENTOS SINTETICOS,\nINCLUIDOS LOS TEJIDOS FABRICADOS CON LOS\nPRODUCTOS DE LA PARTIDA 54.04. ";"20) UNIDADES MC TOPMESH TELA RODAPE RL 35M LINEARES";"MC";"SIN ACUERDO";153879;0;4274;0;101304;4052;263509
"26DA000000121793";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"18/03/2026";"2026";"MARZO";"PAKSA";6468.07;"CAMION";"V";15;"BR - BRASIL";"BR - BRASIL";"NUEVO";"KILOGRAMO";36;36;36;419.87;49.35;4.19;473.41;3062049.02;0;0;"3214.90.00.000L";"COLORANTES Y PINTURAS";"CAPITULO 32 EXTRACTOS CURTIENTES O TINTOREOS; TANINOS Y SUSDERIVADOS; PIGMENTOS Y DEMAS MATERIAS COLORANTES;  PINTURAS Y BARNICES; MASTIQUES; TINTAS";"CAPITULO 32 EXTRACTOS CURTIENTES O TINTOREOS; TANINOS Y SUSDERIVADOS; PIGMENTOS Y DEMAS MATERIAS COLORANTES;  PINTURAS Y BARNICES; MASTIQUES; TINTAS  MASILLA, CEMENTOS DE RESINA Y DEMAS MASTIQUES;\nPLASTES (ENDUIDOS) UTILIZADOS EN PINTURA; PLASTES (ENDUIDOS) NO REFRACTARIOS DE LOS TIPOS UTILIZADOS EN ALBA¿ILERIA.        -Los dem¿s.";"MASILLA, CEMENTOS DE RESINA Y DEMAS MASTIQUES;\nPLASTES (ENDUIDOS) UTILIZADOS EN PINTURA; PLASTES (ENDUIDOS) NO REFRACTARIOS DE LOS TIPOS UTILIZADOS EN ALBA¿ILERIA. ";"36) KILOGRAMOS MC DUR 1320VK/1322 COMP B 3,6 KG.";"MC";"MERCOSUR";0;0;15310;0;307736;12309;335355
"26DA000000121793";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"18/03/2026";"2026";"MARZO";"PAKSA";6468.07;"CAMION";"V";2;"BR - BRASIL";"BR - BRASIL";"NUEVO";"KILOGRAMO";792;792;892;682.19;80.18;6.82;769.19;4975174.76;0;0;"3214.90.00.000L";"COLORANTES Y PINTURAS";"CAPITULO 32 EXTRACTOS CURTIENTES O TINTOREOS; TANINOS Y SUSDERIVADOS; PIGMENTOS Y DEMAS MATERIAS COLORANTES;  PINTURAS Y BARNICES; MASTIQUES; TINTAS";"CAPITULO 32 EXTRACTOS CURTIENTES O TINTOREOS; TANINOS Y SUSDERIVADOS; PIGMENTOS Y DEMAS MATERIAS COLORANTES;  PINTURAS Y BARNICES; MASTIQUES; TINTAS  MASILLA, CEMENTOS DE RESINA Y DEMAS MASTIQUES;\nPLASTES (ENDUIDOS) UTILIZADOS EN PINTURA; PLASTES (ENDUIDOS) NO REFRACTARIOS DE LOS TIPOS UTILIZADOS EN ALBA¿ILERIA.        -Los dem¿s.";"MASILLA, CEMENTOS DE RESINA Y DEMAS MASTIQUES;\nPLASTES (ENDUIDOS) UTILIZADOS EN PINTURA; PLASTES (ENDUIDOS) NO REFRACTARIOS DE LOS TIPOS UTILIZADOS EN ALBA¿ILERIA. ";"44) CAJAS MC PROOF 500 CAIXA 18 KG.";"MC";"MERCOSUR";0;0;24876;0;500005;20000;544881
"26DA000000121793";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"18/03/2026";"2026";"MARZO";"PAKSA";6468.07;"CAMION";"V";13;"BR - BRASIL";"BR - BRASIL";"NUEVO";"KILOGRAMO";396;396;419.4;3060.61;359.75;30.6;3450.96;22321050.85;0;0;"3214.10.10.000H";"COLORANTES Y PINTURAS";"CAPITULO 32 EXTRACTOS CURTIENTES O TINTOREOS; TANINOS Y SUSDERIVADOS; PIGMENTOS Y DEMAS MATERIAS COLORANTES;  PINTURAS Y BARNICES; MASTIQUES; TINTAS";"CAPITULO 32 EXTRACTOS CURTIENTES O TINTOREOS; TANINOS Y SUSDERIVADOS; PIGMENTOS Y DEMAS MATERIAS COLORANTES;  PINTURAS Y BARNICES; MASTIQUES; TINTAS  MASILLA, CEMENTOS DE RESINA Y DEMAS MASTIQUES;\nPLASTES (ENDUIDOS) UTILIZADOS EN PINTURA; PLASTES (ENDUIDOS) NO REFRACTARIOS DE LOS TIPOS UTILIZADOS EN ALBA¿ILERIA.    -Masilla, cementos de resina y dem¿s mastiques, plastes (enduidos) utilizados en pintura.       Masilla, cementos de resina y dem¿s m¿stiques.";"MASILLA, CEMENTOS DE RESINA Y DEMAS MASTIQUES;\nPLASTES (ENDUIDOS) UTILIZADOS EN PINTURA; PLASTES (ENDUIDOS) NO REFRACTARIOS DE LOS TIPOS UTILIZADOS EN ALBA¿ILERIA. ";"1200) METROS MC WATER STOP CAIXA 60M)";"MC";"MERCOSUR";0;0;111605;0;2243266;89731;2444602
"26DA000000121793";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"18/03/2026";"2026";"MARZO";"PAKSA";6468.07;"CAMION";"V";17;"BR - BRASIL";"BR - BRASIL";"NUEVO";"KILOGRAMO";20;20;20;14.91;1.75;0.14;16.8;108663.58;0;0;"3824.40.00.000A";"PRODUCTOS QUIMICOS";"CAPITULO 38PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA";"CAPITULO 38PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA  PREPARACIONES AGLUTINANTES PARA MOLDES O NUCLEOS DE FUNDICION; PRODUCTOS QUIMICOS Y PREPARACIONES DE LA INDUSTRIA QUIMICA O DE LAS INDUSTRIAS CONEXAS (INCLUIDAS LAS MEZCLAS DE PRODUCTOS NATURALES), NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE, PRODUCTOS RESIDUALES DE LA INDUSTRIA QUIMICA O DE LAS INDUSTRIAS CONEXAS, NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE.        -Aditivos preparados para cementos, morteros u hormigones.";"PREPARACIONES AGLUTINANTES PARA MOLDES O NUCLEOS DE FUNDICION; PRODUCTOS QUIMICOS Y PREPARACIONES DE LA INDUSTRIA QUIMICA O DE LAS INDUSTRIAS CONEXAS (INCLUIDAS LAS MEZCLAS DE PRODUCTOS NATURALES), NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE, PRODUCTOS RESIDUALES DE LA INDUSTRIA QUIMICA O DE LAS INDUSTRIAS CONEXAS, NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE. ";"20) KILOGRAMOS CENTRAMENT EXPANDING AGENT 20KG";"MC";"MERCOSUR";0;0;543;0;10921;437;11901
"26DA000000121793";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"18/03/2026";"2026";"MARZO";"PAKSA";6468.07;"CAMION";"V";3;"BR - BRASIL";"BR - BRASIL";"NUEVO";"KILOGRAMO";1176;1176;1176;389.35;45.76;3.89;439;2839482.73;0;0;"3214.90.00.000L";"COLORANTES Y PINTURAS";"CAPITULO 32 EXTRACTOS CURTIENTES O TINTOREOS; TANINOS Y SUSDERIVADOS; PIGMENTOS Y DEMAS MATERIAS COLORANTES;  PINTURAS Y BARNICES; MASTIQUES; TINTAS";"CAPITULO 32 EXTRACTOS CURTIENTES O TINTOREOS; TANINOS Y SUSDERIVADOS; PIGMENTOS Y DEMAS MATERIAS COLORANTES;  PINTURAS Y BARNICES; MASTIQUES; TINTAS  MASILLA, CEMENTOS DE RESINA Y DEMAS MASTIQUES;\nPLASTES (ENDUIDOS) UTILIZADOS EN PINTURA; PLASTES (ENDUIDOS) NO REFRACTARIOS DE LOS TIPOS UTILIZADOS EN ALBA¿ILERIA.        -Los dem¿s.";"MASILLA, CEMENTOS DE RESINA Y DEMAS MASTIQUES;\nPLASTES (ENDUIDOS) UTILIZADOS EN PINTURA; PLASTES (ENDUIDOS) NO REFRACTARIOS DE LOS TIPOS UTILIZADOS EN ALBA¿ILERIA. ";"80) SACOS MC PROOF 100 SC 14,7 KG.";"MC";"MERCOSUR";0;0;14197;0;285368;11415;310980
"26DA000000121794";"IMPORTACION";"IM05";"IMPORTACION MENOR S/ DOC DE TRANS. C/ CODIGO DE BARRAS";"18/03/2026";"18/03/2026";"2026";"MARZO";"CIUDAD DEL ESTE";6468.07;"";"V";1;"BR - BRASIL";"BR - BRASIL";"NUEVO";"METRO CUADRADO";1293.48;14345.316;14345.316;2245.15;28.77;22.45;2296.37;14853072.26;0;0;"6907.22.00.000T";"PRODUCTOS CERAMICOS";"CAPITULO 69 PRODUCTOS CERAMICOS";"CAPITULO 69 PRODUCTOS CERAMICOS  PLACAS Y BALDOSAS, DE CERAMICA, SIN BARNIZAR NI ESMALTAR, PARA PAVIMENTACION O REVESTIMIENTO; CUBOS, DADOS Y ARTICULOS SIMILARES, DE CERAMICA, PARA MOSAICOS, SIN BARNIZAR NI ESMALTAR, INCLUSO CON SOPORTE.        -- Con un coeficiente de absorci¿n de agua superior al 0,5 % pero inferior o igual al 10 %, en peso\r\n";"PLACAS Y BALDOSAS, DE CERAMICA, SIN BARNIZAR NI ESMALTAR, PARA PAVIMENTACION O REVESTIMIENTO; CUBOS, DADOS Y ARTICULOS SIMILARES, DE CERAMICA, PARA MOSAICOS, SIN BARNIZAR NI ESMALTAR, INCLUSO CON SOPORTE. ";"LOS DEMAS EN: 1.293,48 M2 PISOS CERAMICOS CLASE A DE ORIGEN BRASIL";"CERAL";"MERCOSUR";0;0;74265;0;1492734;59709;1626708
"26DA000000121795";"IMPORTACION";"IM05";"IMPORTACION MENOR S/ DOC DE TRANS. C/ CODIGO DE BARRAS";"18/03/2026";"18/03/2026";"2026";"MARZO";"CIUDAD DEL ESTE";6468.07;"";"V";1;"BR - BRASIL";"BR - BRASIL";"NUEVO";"KILOGRAMO";13920;13920;13920;1000.86;28.77;10.01;1039.64;6724446.31;0;0;"2520.20.90.000H";"PRODUCTOS MINERALES (CEMENTOS, CAL, SAL Y OTROS)";"CAPITULO 25 SAL; AZUFRE; TIERRAS Y PIEDRAS; YESOS, CALES Y CEMENTOS";"CAPITULO 25 SAL; AZUFRE; TIERRAS Y PIEDRAS; YESOS, CALES Y CEMENTOS  YESO NATURAL; ANHIDRITA; YESO FRAGUABLE (CONSISTENTE EN YESO NATURAL CALCINADO O EN SULFATO DE CALCIO), INCLUSO COLOREADO O CON PEQUE¿AS CANTIDADES DE ACELERADORES O RETARDADORES.    -Yeso fraguable.       Los dem¿s.";"YESO NATURAL; ANHIDRITA; YESO FRAGUABLE (CONSISTENTE EN YESO NATURAL CALCINADO O EN SULFATO DE CALCIO), INCLUSO COLOREADO O CON PEQUE¿AS CANTIDADES DE ACELERADORES O RETARDADORES. ";"LOS DEMAS EN: 435 BOLSAS GESSO FUNDICION SEMIDESIDRATADO 40 KG DE ORGIEN BRASIL";"IND. DE GESSO";"MERCOSUR";0;0;33622;0;675807;27032;736461
